query,src_folder,src_dialect,tgt_dialect,level_x,complexity,difficulty,parse_ok,transpile_ok,ast_equiv,latency_ms,error,name,level_y,cte,window,pivot,array,lateral,json,ddl,dml_nonsel,subquery,union,groupby,having,case,recursive,dialect_specific
sys_context,oracle,oracle,mysql,dialect_specific,30,hard,True,True,True,0.58,,sys_context,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
sys_context,oracle,oracle,tsql,dialect_specific,30,hard,True,True,True,0.356,,sys_context,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
sys_context,oracle,oracle,oracle,dialect_specific,30,hard,True,True,True,1.081,,sys_context,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
sys_context,oracle,oracle,snowflake,dialect_specific,30,hard,True,True,True,0.481,,sys_context,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
simple_select,snowflake,snowflake,postgres,basic,10,easy,True,True,True,0.322,,simple_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
simple_select,snowflake,snowflake,mysql,basic,10,easy,True,True,True,0.312,,simple_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
simple_select,snowflake,snowflake,tsql,basic,10,easy,True,True,True,0.323,,simple_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
simple_select,snowflake,snowflake,oracle,basic,10,easy,True,True,True,0.29,,simple_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
simple_select,snowflake,snowflake,snowflake,basic,10,easy,True,True,True,1.285,,simple_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
limit_offset,snowflake,snowflake,postgres,basic,20,easy,True,True,True,0.509,,limit_offset,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
limit_offset,snowflake,snowflake,mysql,basic,20,easy,True,True,False,0.57,,limit_offset,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
limit_offset,snowflake,snowflake,tsql,basic,20,easy,True,True,False,0.518,,limit_offset,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
limit_offset,snowflake,snowflake,oracle,basic,20,easy,True,True,False,0.686,,limit_offset,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
limit_offset,snowflake,snowflake,snowflake,basic,20,easy,True,True,True,1.213,,limit_offset,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
create_table,snowflake,snowflake,postgres,basic,35,easy,True,True,False,1.057,,create_table,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
create_table,snowflake,snowflake,mysql,basic,35,easy,True,True,True,1.001,,create_table,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
create_table,snowflake,snowflake,tsql,basic,35,easy,True,True,True,1.03,,create_table,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
create_table,snowflake,snowflake,oracle,basic,35,easy,True,True,True,0.884,,create_table,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
create_table,snowflake,snowflake,snowflake,basic,35,easy,True,True,True,1.816,,create_table,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
insert_values,snowflake,snowflake,postgres,basic,20,easy,True,True,True,0.467,,insert_values,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
insert_values,snowflake,snowflake,mysql,basic,20,easy,True,True,True,0.457,,insert_values,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
insert_values,snowflake,snowflake,tsql,basic,20,easy,True,True,True,0.66,,insert_values,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
insert_values,snowflake,snowflake,oracle,basic,20,easy,True,True,True,0.882,,insert_values,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
insert_values,snowflake,snowflake,snowflake,basic,20,easy,True,True,True,0.824,,insert_values,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
flatten_array,snowflake,snowflake,postgres,intermediate,55,medium,True,True,False,0.771,,flatten_array,intermediate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
flatten_array,snowflake,snowflake,mysql,intermediate,55,medium,True,True,True,0.681,,flatten_array,intermediate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
flatten_array,snowflake,snowflake,tsql,intermediate,55,medium,True,True,False,0.795,,flatten_array,intermediate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
flatten_array,snowflake,snowflake,oracle,intermediate,55,medium,True,True,True,0.682,,flatten_array,intermediate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
flatten_array,snowflake,snowflake,snowflake,intermediate,55,medium,True,True,True,2.153,,flatten_array,intermediate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
try_cast,snowflake,snowflake,postgres,intermediate,40,medium,True,True,False,0.777,,try_cast,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_cast,snowflake,snowflake,mysql,intermediate,40,medium,True,True,False,0.794,,try_cast,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_cast,snowflake,snowflake,tsql,intermediate,40,medium,True,True,True,0.774,,try_cast,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_cast,snowflake,snowflake,oracle,intermediate,40,medium,True,True,True,0.714,,try_cast,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_cast,snowflake,snowflake,snowflake,intermediate,40,medium,True,True,True,1.802,,try_cast,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qualify_clause,snowflake,snowflake,postgres,intermediate,60,medium,True,True,False,1.633,,qualify_clause,intermediate,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qualify_clause,snowflake,snowflake,mysql,intermediate,60,medium,True,True,False,1.074,,qualify_clause,intermediate,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qualify_clause,snowflake,snowflake,tsql,intermediate,60,medium,True,True,False,1.276,,qualify_clause,intermediate,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qualify_clause,snowflake,snowflake,oracle,intermediate,60,medium,True,True,False,0.967,,qualify_clause,intermediate,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qualify_clause,snowflake,snowflake,snowflake,intermediate,60,medium,True,True,True,1.425,,qualify_clause,intermediate,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
iff_function,snowflake,snowflake,postgres,intermediate,25,medium,True,True,False,0.477,,iff_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iff_function,snowflake,snowflake,mysql,intermediate,25,medium,True,True,False,0.687,,iff_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iff_function,snowflake,snowflake,tsql,intermediate,25,medium,True,True,True,0.717,,iff_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iff_function,snowflake,snowflake,oracle,intermediate,25,medium,True,True,False,0.495,,iff_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iff_function,snowflake,snowflake,snowflake,intermediate,25,medium,True,True,True,1.051,,iff_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stream_processing,snowflake,snowflake,postgres,advanced,70,hard,True,True,True,0.574,,stream_processing,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stream_processing,snowflake,snowflake,mysql,advanced,70,hard,True,True,True,0.5,,stream_processing,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stream_processing,snowflake,snowflake,tsql,advanced,70,hard,True,True,True,0.501,,stream_processing,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stream_processing,snowflake,snowflake,oracle,advanced,70,hard,True,True,True,0.465,,stream_processing,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stream_processing,snowflake,snowflake,snowflake,advanced,70,hard,True,True,True,1.006,,stream_processing,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_window,snowflake,snowflake,postgres,advanced,80,hard,True,True,False,2.851,,cte_with_window,advanced,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
cte_with_window,snowflake,snowflake,mysql,advanced,80,hard,True,True,False,2.351,,cte_with_window,advanced,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
cte_with_window,snowflake,snowflake,tsql,advanced,80,hard,True,True,False,2.562,,cte_with_window,advanced,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
cte_with_window,snowflake,snowflake,oracle,advanced,80,hard,True,True,True,2.052,,cte_with_window,advanced,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
cte_with_window,snowflake,snowflake,snowflake,advanced,80,hard,True,True,True,8.288,,cte_with_window,advanced,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
variant_json,snowflake,snowflake,postgres,dialect_specific,50,hard,True,True,True,0.521,,variant_json,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
variant_json,snowflake,snowflake,mysql,dialect_specific,50,hard,True,True,True,0.498,,variant_json,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
variant_json,snowflake,snowflake,tsql,dialect_specific,50,hard,True,True,False,0.622,,variant_json,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
variant_json,snowflake,snowflake,oracle,dialect_specific,50,hard,True,True,True,0.459,,variant_json,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
variant_json,snowflake,snowflake,snowflake,dialect_specific,50,hard,True,True,True,0.977,,variant_json,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
time_travel,snowflake,snowflake,postgres,dialect_specific,40,hard,True,True,True,0.406,,time_travel,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
time_travel,snowflake,snowflake,mysql,dialect_specific,40,hard,True,True,True,0.417,,time_travel,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
time_travel,snowflake,snowflake,tsql,dialect_specific,40,hard,True,True,True,0.458,,time_travel,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
time_travel,snowflake,snowflake,oracle,dialect_specific,40,hard,True,True,True,0.504,,time_travel,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
time_travel,snowflake,snowflake,snowflake,dialect_specific,40,hard,True,True,True,1.003,,time_travel,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
clone_table,snowflake,snowflake,postgres,dialect_specific,20,hard,True,True,True,0.334,,clone_table,dialect_specific,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
clone_table,snowflake,snowflake,mysql,dialect_specific,20,hard,True,True,True,0.281,,clone_table,dialect_specific,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
clone_table,snowflake,snowflake,tsql,dialect_specific,20,hard,True,True,True,0.31,,clone_table,dialect_specific,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
clone_table,snowflake,snowflake,oracle,dialect_specific,20,hard,True,True,True,0.281,,clone_table,dialect_specific,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
clone_table,snowflake,snowflake,snowflake,dialect_specific,20,hard,True,True,True,0.461,,clone_table,dialect_specific,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
array_construct,snowflake,snowflake,postgres,dialect_specific,30,hard,True,True,True,0.371,,array_construct,dialect_specific,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
array_construct,snowflake,snowflake,mysql,dialect_specific,30,hard,True,True,True,0.431,,array_construct,dialect_specific,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
array_construct,snowflake,snowflake,tsql,dialect_specific,30,hard,True,True,True,0.358,,array_construct,dialect_specific,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
array_construct,snowflake,snowflake,oracle,dialect_specific,30,hard,True,True,True,0.321,,array_construct,dialect_specific,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
array_construct,snowflake,snowflake,snowflake,dialect_specific,30,hard,True,True,True,0.772,,array_construct,dialect_specific,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
